created_on,operation,property_type,place_name,place_with_parent_names,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,image_thumbnail
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.616656,-58.45518",-34.616656,-58.45518,2400.0,ARS,2399.96,448.76,37,12.128648648648648,,1,,http://www.properati.com.ar/76pq_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/ZvxbxQI1kPGMUhEPDGfRHoyFQPY=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_a749138c430d4281a82c1a7e8c422400_iList.jpg
2013-05-20,rent,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3428983,"-34.49676,-58.572407",-34.49676,-58.572407,13000.0,ARS,12999.95,2430.81,211,11.52042654028436,,3,,http://www.properati.com.ar/76qf_alquiler_casa_san-isidro,http://cf-thumbs.properati.com.ar/dh9ER4p8SEDBu7tVgFEbt-FBnXw=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_c490c31fde5a4908a030c17948b73abb_iList.jpg
2013-05-20,rent,apartment,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3428983,"-34.473087,-58.491874",-34.473087,-58.491874,4300.0,USD,22996.37,4300.0,251,17.131474103585656,,2,,http://www.properati.com.ar/76qx_alquiler_departamento_san-isidro,http://cf-thumbs.properati.com.ar/H1CjaML-NLcckCoWAagBNJuUCZ8=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_e5badeeb6a63461ab24f764c66d86bbe_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.455616,-58.518677",-34.455616,-58.518677,7000.0,ARS,6999.98,1308.9,55,23.79818181818182,,1,,http://www.properati.com.ar/76r4_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/4yrJd-PcmGn0dfP70aaJ-sf4Mho=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_567abd60dc3843698ae3679439ccbcf4_iList.jpg
2013-05-20,rent,house,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.603179,-58.392471",-34.603179,-58.392471,36000.0,ARS,35999.96,6731.49,420,16.02735714285714,,4,,http://www.properati.com.ar/76rl_alquiler_casa_capital-federal,http://cf-thumbs.properati.com.ar/eJ-QsL7mr_obZ7ujwgNlqaQHxXk=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_fd566a0d82a34591b8249a680a92ac7f_iList.jpg
2013-05-20,rent,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3428983,"-34.458447,-58.520093",-34.458447,-58.520093,50000.0,ARS,49999.94,9349.29,500,18.698580000000003,,5,,http://www.properati.com.ar/76t8_alquiler_casa_san-isidro,http://cf-thumbs.properati.com.ar/ZtVBB1uKc7RImKaLib9B_yuTENs=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_9aa59854e8874826a472fa579a3427bc_iList.jpg
2013-05-20,rent,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3428983,"-34.478189,-58.499923",-34.478189,-58.499923,35000.0,ARS,34999.94,6544.5,700,9.349285714285715,,5,,http://www.properati.com.ar/76t9_alquiler_casa_san-isidro,http://cf-thumbs.properati.com.ar/fF9L5qs8OoSl0Aoad-WCALcTj_k=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_5cbf76bacdcb46d297605cc86dd22e6d_iList.jpg
2013-05-20,rent,house,San Isidro,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,3428983,"-34.477942,-58.54949",-34.477942,-58.54949,23000.0,ARS,22999.95,4300.67,597,7.203802345058627,,5,,http://www.properati.com.ar/76tb_alquiler_casa_san-isidro,http://cf-thumbs.properati.com.ar/47YCOKZ4oz9NxBdtNEsvwKJXhKU=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_d17b589a5fa249288d150d7711b07438_iList.jpg
2013-05-20,rent,house,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.395695,-58.633971",-34.395695,-58.633971,14000.0,ARS,13999.97,2617.8,280,9.349285714285715,,3,,http://www.properati.com.ar/76ud_alquiler_casa_capital-federal,http://cf-thumbs.properati.com.ar/ekI4YmR-TJTmICEEQtpnVnbTPms=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_f8743276b62e400f93743aafb267fb4c_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.396623,-58.65033",-34.396623,-58.65033,9800.0,ARS,9799.98,1832.46,65,28.191692307692307,,1,,http://www.properati.com.ar/76ws_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/300wTKPjzLKHjTzp5EByhyBgvB8=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_f43f3310af624e06b743fb983ff14620_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.396623,-58.65033",-34.396623,-58.65033,9900.0,ARS,9899.99,1851.16,60,30.852666666666668,,1,,http://www.properati.com.ar/76wu_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/iMjaL36d-1JIlecebpEchL4yfXY=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_cca9a7cd6af64bf8806e60ee2499405e_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.396004,-58.649397",-34.396004,-58.649397,2000.0,ARS,1999.98,373.97,20,18.698500000000003,48,,,http://www.properati.com.ar/76y4_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/C52SsKQMhLpIVG0p4Z-v_p0KuK0=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_88f25d2b4a1041a7b55a92333c976c51_iList.jpg
2013-05-20,rent,house,San Miguel,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,,"-34.554953,-58.698707",-34.554953,-58.698707,20000.0,ARS,19999.94,3739.71,500,7.47942,,4,,http://www.properati.com.ar/7705_alquiler_casa_san-miguel,http://cf-thumbs.properati.com.ar/0-S7XHVvfvN1gFf8ln68l07LQNc=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_64acca72ad4243c1a39e559e96a790c8_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.405086,-58.651977",-34.405086,-58.651977,2900.0,ARS,2899.94,542.25,35,15.492857142857142,110,1,,http://www.properati.com.ar/771h_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/Kg9z1rKo8leWkG39AafMRfCQRKk=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_b2ee87935d10455da33773e5a4d940dd_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.390904,-58.625965",-34.390904,-58.625965,4000.0,ARS,3999.97,747.94,69,10.839710144927537,6,1,,http://www.properati.com.ar/7726_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/VgRBI3AoO2AcsAOpZohIpFnKR-U=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_346533ae60c84b869583f20191ba2bb0_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",700.0,USD,3743.59,700.0,48,14.583333333333334,,1,,http://www.properati.com.ar/772d_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/lwgV926QxiraKA9gURB8prY8R1I=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_0a50109402034ad086c7506fe182fa10_iList.jpg
2013-05-20,rent,house,Loma Verde,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|Loma Verde|,3431266,"","","",6500.0,ARS,6499.95,1215.4,170,7.149411764705883,,3,,http://www.properati.com.ar/772k_alquiler_casa_loma-verde,http://cf-thumbs.properati.com.ar/qhL2ctNvAafS9lxgbE6ZmxT39oE=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_f31c9ba8933f4779a0436b785a70cced_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.431549,-58.622189",-34.431549,-58.622189,5000.0,ARS,4999.94,934.92,114,8.201052631578946,,2,,http://www.properati.com.ar/772n_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/sU_pNxkQDhPA1oRFn-O_mYjjZwI=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_7217ef56f5fa4f9391500be90109fc00_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.405104,-58.652787",-34.405104,-58.652787,3600.0,ARS,3599.94,673.14,67,10.046865671641791,3,1,,http://www.properati.com.ar/772p_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/Hd-uQYyQYBDYTuhsfnDiZrf6o2I=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_954e75e7f0224659b0007026dfa37073_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.404998,-58.653088",-34.404998,-58.653088,3400.0,ARS,3399.98,635.75,70,9.082142857142857,3,1,,http://www.properati.com.ar/772r_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/V6BqQr_wNv94-qegckqP6ddSExM=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_9f986fab9be64552b8c3a232f45bbe9f_iList.jpg
2013-05-20,rent,house,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.429072,-58.625965",-34.429072,-58.625965,15000.0,ARS,14999.94,2804.78,310,9.047677419354839,1126,4,,http://www.properati.com.ar/772w_alquiler_casa_capital-federal,http://cf-thumbs.properati.com.ar/TwqJo0SRDMjB5YahiWkwRNYl8L0=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_aeeec54b518b4c9d8e316c1c391dc591_iList.jpg
2013-05-20,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.402696,-58.662486",-34.402696,-58.662486,12000.0,ARS,11999.98,2243.83,256,8.7649609375,118,4,,http://www.properati.com.ar/773u_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/4Uehk-519l5MkUQTmlJb_ThVgRE=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_48b9b1ed85b2485c87739b1166421d98_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"","","",12000.0,ARS,11999.98,2243.83,150,14.958866666666665,,3,,http://www.properati.com.ar/774t_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/hsshn7_cnHwNq2NRmCgbXkTDPfk=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_7a91de8527d942d9b8d2ac8fa3eca846_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.591009,-58.394768",-34.591009,-58.394768,10000.0,ARS,9999.94,1869.85,85,21.998235294117645,4,2,,http://www.properati.com.ar/7750_alquiler_departamento_capital-federal_pacheco-de-melo-jose-andres_1985,http://cf-thumbs.properati.com.ar/VMDCbdT4YGlyz4DilO2FnztRHKM=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_5d4b5cb222594e56aa52ba46548f35ed_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.424664,-58.581805",-34.424664,-58.581805,3400.0,ARS,3399.98,635.75,57,11.153508771929825,,1,,http://www.properati.com.ar/7753_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/w7Y2_QRWrv7KDf3WgltYwSvDur8=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_03334d2c1476452aadfbfc618fb8f709_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.403909,-58.648356",-34.403909,-58.648356,3700.0,ARS,3699.95,691.84,80,8.648,1,1,,http://www.properati.com.ar/7757_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/TSPGqsEJLeBdJniaphhgFuDPBN8=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_1c9397e12a7f4ea1b2d9e8711aa761cf_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"","","",3500.0,ARS,3499.99,654.45,59,11.092372881355933,1,1,,http://www.properati.com.ar/7758_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/K4qWw6LYxseNkPxPYa26h1AA9Os=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_c825cba782f64902b6ddb06e66f68372_iList.jpg
2013-05-20,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.421266,-58.666885",-34.421266,-58.666885,13500.0,ARS,13499.99,2524.31,230,10.975260869565217,,5,,http://www.properati.com.ar/775g_alquiler_casa_nordelta,http://cf-thumbs.properati.com.ar/CvXdl5odBnD_mJqlhenfKAtGnZY=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_900e05bfc1254bc9a18a9a0d41c49f09_iList.jpg
2013-05-20,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.421266,-58.666885",-34.421266,-58.666885,13000.0,ARS,12999.95,2430.81,263,9.242623574144487,,5,,http://www.properati.com.ar/775h_alquiler_casa_nordelta,http://cf-thumbs.properati.com.ar/NyVkTh06DLzhqvpGQgOJtbKmUa8=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_4a56eefd6fbf47e78cc75b44cecb67d4_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.432983,-58.58393",-34.432983,-58.58393,2500.0,ARS,2499.97,467.46,47,9.94595744680851,,1,,http://www.properati.com.ar/775j_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/HMysxNdydh9zfhQAHspx8ctIJkU=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_9ca66c80c8ee41109a0a47aedc5cd9d1_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.582318,-58.422644",-34.582318,-58.422644,7000.0,ARS,6999.98,1308.9,123,10.641463414634147,,2,,http://www.properati.com.ar/776r_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/aa3k2jUqeR_BwaUlsKWhzHxGVwQ=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_9279fbd11df74913ade777811840cffe_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.601244,-58.379306",-34.601244,-58.379306,3200.0,ARS,3199.97,598.35,50,11.967,10,1,,http://www.properati.com.ar/777y_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/S3peaRtixJw3vfz8WY7CY9jtXwc=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_dbbb945c082745e18c6e4790872142d7_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.616431,-58.454353",-34.616431,-58.454353,2800.0,ARS,2799.99,523.56,38,13.777894736842104,,1,,http://www.properati.com.ar/778b_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/3DhA9eA7QnUuEyUtl6Y-FNB9vp4=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_22de4205ee09441bad3af72a74f9974a_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.565049,-58.468846",-34.565049,-58.468846,3800.0,ARS,3799.96,710.54,58,12.250689655172414,,2,,http://www.properati.com.ar/778u_alquiler_departamento_capital-federal_blanco-encalada_3400,http://cf-thumbs.properati.com.ar/TGi-t9vPufZDl4330ay_U9gBGJ0=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_dca33de4ff754e4bb4ea0c2997d6c5a7_iList.jpg
2013-05-20,rent,house,Altamirano,|Argentina|Buenos Aires Interior|Brandsen|Altamirano|,3436383,"","","",23000.0,ARS,22999.95,4300.67,250,17.20268,,3,,http://www.properati.com.ar/779e_alquiler_casa_altamirano,http://cf-thumbs.properati.com.ar/oX52Bo0oTHHlYMUf2YmyCIx1pdU=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_82fe41c3c2364c419b4368ba82d4fb8f_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.611721,-58.36248",-34.611721,-58.36248,19500.0,ARS,19499.96,3646.22,220,16.57372727272727,,3,,http://www.properati.com.ar/779f_alquiler_departamento_capital-federal_manso-juana_1100,http://cf-thumbs.properati.com.ar/ZaBhvbAat1Yixpchw0gI2BR3cp4=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_3f72091840e04c23bc82c72172b019c7_iList.jpg
2013-05-20,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"","","",21000.0,ARS,20999.96,3926.7,300,13.088999999999999,,4,,http://www.properati.com.ar/779g_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/YbLuZb8U-85w_CWlTe97n4GD9nQ=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_e42a3741693f473a96f6569260fb4f14_iList.jpg
2013-05-20,rent,apartment,Malvinas Argentinas,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,,"","","",6500.0,ARS,6499.95,1215.4,130,9.34923076923077,,2,,http://www.properati.com.ar/779i_alquiler_departamento_malvinas-argentinas,http://cf-thumbs.properati.com.ar/_Zd3PZFj-pAUu3tFvGxazmpAD3g=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_0a704738cb3e4c58ad4f2d2f2569bbe5_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.451013,-58.626786",-34.451013,-58.626786,3500.0,ARS,3499.99,654.45,70,9.349285714285715,2,1,,http://www.properati.com.ar/77a0_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/ALa6_S_S6K4PHVs01VHJsDgXb9s=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_733ac7ee6fe84cf4addda12670ff3d60_iList.jpg
2013-05-20,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.451013,-58.626786",-34.451013,-58.626786,2400.0,USD,12835.18,2400.0,3354,0.7155635062611807,,4,,http://www.properati.com.ar/77a4_alquiler_casa_nordelta,http://cf-thumbs.properati.com.ar/LFzdJgbl_St32w-mXNwpFv7B9UU=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_60cdd369cc704652994f65fa92221712_iList.jpg
2013-05-20,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",11500.0,ARS,11499.95,2150.33,210,10.239666666666666,,3,,http://www.properati.com.ar/77a5_alquiler_casa_nordelta,http://cf-thumbs.properati.com.ar/NgT_A2_f0UoWL1QTTt8NOS8CGRo=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_ad4828cf815a42f9afb23de22a507e99_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.566523,-58.447271",-34.566523,-58.447271,12500.0,ARS,12499.97,2337.32,160,14.608250000000002,,4,,http://www.properati.com.ar/77ad_alquiler_departamento_capital-federal_o-higgins_1400,http://cf-thumbs.properati.com.ar/jnS5tU0XOt18o0m75oqRRXfBHSs=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_1fbd8d99861b4e65b72103ba8e99a68c_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",7000.0,ARS,6999.98,1308.9,100,13.089,,2,,http://www.properati.com.ar/77ai_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/ROfqtBHVVBBDHscs3V_gs0v4zUA=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_81c2489c813b4a158e8ff25712a764d8_iList.jpg
2013-05-20,rent,house,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.701203,-58.437835",-34.701203,-58.437835,12500.0,ARS,12499.97,2337.32,309,7.564142394822007,,5,,http://www.properati.com.ar/77ak_alquiler_casa_pilar,http://cf-thumbs.properati.com.ar/W4aHXcvUOIra4XmFm_v6V4SIwPw=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_26dff87d0a6a49779efdd93720deab19_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.404927,-58.65386",-34.404927,-58.65386,3000.0,ARS,2999.95,560.95,59,9.507627118644068,,1,,http://www.properati.com.ar/77ap_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/BDdkez_JkUbk6f-DTOFTr0994BE=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_db96335c16054bf68be41f058d7944fb_iList.jpg
2013-05-20,rent,house,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.440044,-58.62854",-34.440044,-58.62854,27000.0,ARS,26999.98,5048.62,300,16.828733333333332,,3,,http://www.properati.com.ar/77aq_alquiler_casa_capital-federal,http://cf-thumbs.properati.com.ar/Fz8kojNcuBAgRL9_8e3FsRrksA0=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_c8372b157eae488bbce39d8753dd0753_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"","","",4300.0,ARS,4299.94,804.03,52,15.462115384615384,,1,,http://www.properati.com.ar/77av_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/KS4Zkkg78QWcgt5l1Cjou4QR4EQ=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_c1b7e38358b54362ba8f1c217cbe206b_iList.jpg
2013-05-20,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.451013,-58.626786",-34.451013,-58.626786,20000.0,ARS,19999.94,3739.71,20,186.9855,,4,,http://www.properati.com.ar/77ay_alquiler_casa_nordelta,http://cf-thumbs.properati.com.ar/-EWQXerZYpSXbCAGkacmOsCykpw=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_2b72cd2040484b978a231f3583a2d357_iList.jpg
2013-05-20,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"","","",66000.0,ARS,65999.96,12341.07,580,21.277706896551724,,4,,http://www.properati.com.ar/77b0_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/PS75jtUbnizglX0yjQC_myfY6nU=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_982ecb3d125548729ee7940a9a530ca4_iList.jpg
2013-05-20,rent,apartment,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.425098,-58.6567",-34.425098,-58.6567,6400.0,ARS,6399.99,1196.71,91,13.150659340659342,230,1,,http://www.properati.com.ar/77b5_alquiler_departamento_tigre,http://cf-thumbs.properati.com.ar/FqJxP3ybpA2Me3pQ9wHPTnNhmaE=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_c59ac505d1c448d3b64ccd796e8a5e92_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",5200.0,ARS,5199.96,972.32,118,8.24,,1,,http://www.properati.com.ar/77bb_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/FMjv0-VMr6TgppLQx7mK2uYXYHM=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_5a9b3050f2e24491bee33c95a8e34cc3_iList.jpg
2013-05-20,rent,house,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"-34.451013,-58.626786",-34.451013,-58.626786,18000.0,ARS,17999.95,3365.74,330,10.19921212121212,,4,,http://www.properati.com.ar/77bc_alquiler_casa_nordelta,http://cf-thumbs.properati.com.ar/kEZTQo0KlpTs-QNq0nddrUibwIo=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_d8ccf8c150814d0c8adba70f711b4c51_iList.jpg
2013-05-20,rent,apartment,Pilar,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,3429979,"-34.646214,-58.520029",-34.646214,-58.520029,3600.0,ARS,3599.94,673.14,88,7.649318181818182,,2,,http://www.properati.com.ar/77be_alquiler_departamento_pilar,http://cf-thumbs.properati.com.ar/ECY-anSj_rZSZN9Kh4-gd6kKJ6Q=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_9fdd9c34dade4cb8b7ad3904af2c5ec9_iList.jpg
2013-05-20,rent,apartment,Capital Federal,|Argentina|Capital Federal|,3433955,"-34.604212,-58.387914",-34.604212,-58.387914,2900.0,ARS,2899.94,542.25,52,10.427884615384615,,1,,http://www.properati.com.ar/77bh_alquiler_departamento_capital-federal,http://cf-thumbs.properati.com.ar/4Tu27X4Iwj3V5eDAcvJYQU-2EvQ=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_9a4cd4c0427e4c9b92b84f470553c403_iList.jpg
2013-05-20,rent,house,Tigre,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,3427753,"-34.447122,-58.68536",-34.447122,-58.68536,8500.0,ARS,8499.99,1589.38,20,79.46900000000001,,4,,http://www.properati.com.ar/77bo_alquiler_casa_tigre,http://cf-thumbs.properati.com.ar/bKanv13s6Qo_KQ7eBAkuAi2eQgI=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_b718333790c540fc8b402a67548e725d_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",3450.0,ARS,3449.99,645.1,69,9.34927536231884,,1,,http://www.properati.com.ar/77c3_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/tPM_oIVKAFPdwGRdKGipyO2ybao=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_628ee5870afc413280fd71edf1bfeeba_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",4800.0,ARS,4799.98,897.53,91,9.862967032967033,1,1,,http://www.properati.com.ar/77c5_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/ppJRNWEmQyPDO3USnDz29TPK4po=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_49766ad325594cb090d5ad30a956c96c_iList.jpg
2013-05-20,rent,apartment,Nordelta,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,"","","",4950.0,ARS,4949.99,925.58,170,5.444588235294118,,2,,http://www.properati.com.ar/77c6_alquiler_departamento_nordelta,http://cf-thumbs.properati.com.ar/kFVJBAkiKksX_YqYqV_4Rm4T5j8=/198x0/smart/remax.com.ar%2FUserImages%2F42%2FL_06a2c2b0c4d745e892a01fbc14a1bcaa_iList.jpg
